,Recency,Monetary,Frequency,Average,Count,Amount
2017,299,687.4,1,1867.5143861460956,3970,601.32
2018,207,888.09,3,1867.5143861460956,3970,767.5500000000001
2019,201,916.97,2,1867.5143861460956,3970,1140.8
2020,214,293.15,1,1867.5143861460956,3970,380.45
2021,262,291.5,1,1867.5143861460956,3970,0.0
2022,234,1364.92,2,1867.5143861460956,3970,347.2
2023,198,1311.47,3,1867.5143861460956,3970,268.5
2024,228,228.25,1,1867.5143861460956,3970,657.54
2025,277,78.0,1,1867.5143861460956,3970,52.05
2026,213,820.03,4,1867.5143861460956,3970,1072.49
2027,217,204.4,1,1867.5143861460956,3970,202.0
2028,256,619.2,2,1867.5143861460956,3970,977.51
2029,218,2506.79,3,1867.5143861460956,3970,1295.25
2030,337,323.40000000000003,1,1867.5143861460956,3970,0.0
2031,371,160.39,1,1867.5143861460956,3970,0.0
2032,180,144.13,1,1867.5143861460956,3970,183.71
2033,226,252.84,1,1867.5143861460956,3970,129.3
2034,222,136.2,1,1867.5143861460956,3970,0.0
2035,187,4762.16,3,1867.5143861460956,3970,6014.26
2036,248,269.7,1,1867.5143861460956,3970,840.5
2037,186,1410.55,4,1867.5143861460956,3970,1343.3
2038,184,5499.14,7,1867.5143861460956,3970,2708.23
2039,199,273.54,3,1867.5143861460956,3970,417.29
2040,330,141.6,1,1867.5143861460956,3970,470.3
2041,214,823.4300000000001,3,1867.5143861460956,3970,163.20000000000002
2042,365,165.0,1,1867.5143861460956,3970,0.0
2043,205,109.2,1,1867.5143861460956,3970,0.0
2044,257,106.96000000000001,1,1867.5143861460956,3970,0.0
2045,192,203.34,2,1867.5143861460956,3970,352.36
2046,260,1874.6100000000001,3,1867.5143861460956,3970,2059.64
2047,315,188.83,1,1867.5143861460956,3970,0.0
2048,288,263.23,1,1867.5143861460956,3970,617.39
2049,183,187.15,1,1867.5143861460956,3970,476.15999999999997
2050,277,151.5,1,1867.5143861460956,3970,0.0
2051,182,25013.74,12,1867.5143861460956,3970,55475.47
2052,208,920.28,4,1867.5143861460956,3970,1087.81
2053,197,35.879999999999995,1,1867.5143861460956,3970,142.95
2054,292,220.56,1,1867.5143861460956,3970,496.89
2055,359,98.30000000000001,1,1867.5143861460956,3970,0.0
2056,197,193.15,2,1867.5143861460956,3970,0.0
2057,205,459.99,4,1867.5143861460956,3970,534.61
2058,200,2209.21,6,1867.5143861460956,3970,1881.95
2059,187,2021.93,6,1867.5143861460956,3970,2496.5
2060,201,794.92,3,1867.5143861460956,3970,315.90999999999997
2061,254,695.66,2,1867.5143861460956,3970,0.0
2062,189,13303.241,14,1867.5143861460956,3970,16176.82
2063,184,355.58,3,1867.5143861460956,3970,195.53
2064,180,3544.19,5,1867.5143861460956,3970,2513.4
2065,180,2114.7599999999998,7,1867.5143861460956,3970,1751.29
2066,261,895.65,3,1867.5143861460956,3970,321.8
2067,183,4207.8,10,1867.5143861460956,3970,3429.76
2068,306,368.27,1,1867.5143861460956,3970,0.0
2069,198,323.8,1,1867.5143861460956,3970,0.0
2070,266,1248.48,1,1867.5143861460956,3970,0.0
2071,205,1127.38,3,1867.5143861460956,3970,2000.47
2072,225,2400.03,4,1867.5143861460956,3970,623.75
2073,186,1064.1,4,1867.5143861460956,3970,1118.78
2074,358,173.22,1,1867.5143861460956,3970,467.02
2075,190,1597.93,5,1867.5143861460956,3970,2660.34
2076,371,460.55,1,1867.5143861460956,3970,251.93
2077,362,213.88,1,1867.5143861460956,3970,887.21
2078,257,848.44,2,1867.5143861460956,3970,316.16
2079,284,174.05,1,1867.5143861460956,3970,0.0
2080,247,1472.88,2,1867.5143861460956,3970,2311.01
2081,197,2138.98,6,1867.5143861460956,3970,1831.02
2082,228,2124.28,4,1867.5143861460956,3970,832.28
2083,213,417.59999999999997,1,1867.5143861460956,3970,0.0
2084,261,173.06,1,1867.5143861460956,3970,0.0
2085,183,2292.68,12,1867.5143861460956,3970,95.03
2086,211,422.21,2,1867.5143861460956,3970,1592.96
2087,192,5240.7,12,1867.5143861460956,3970,6128.04
2088,224,710.85,4,1867.5143861460956,3970,1410.58
2089,227,4387.08,2,1867.5143861460956,3970,0.0
2090,184,32363.44,17,1867.5143861460956,3970,33136.63
2091,233,1041.91,3,1867.5143861460956,3970,361.84
2092,228,446.32,2,1867.5143861460956,3970,626.65
2093,374,352.85,1,1867.5143861460956,3970,0.0
2094,226,797.16,1,1867.5143861460956,3970,1696.04
2095,180,813.18,4,1867.5143861460956,3970,416.85
2096,361,394.46000000000004,2,1867.5143861460956,3970,366.9
2097,180,1612.63,4,1867.5143861460956,3970,108.16
2098,336,2001.1,2,1867.5143861460956,3970,1722.45
2099,369,137.75,1,1867.5143861460956,3970,111.9
2100,234,576.1,2,1867.5143861460956,3970,356.83
2101,268,209.88,1,1867.5143861460956,3970,871.53
2102,189,17593.03,20,1867.5143861460956,3970,5045.49
2103,305,311.75,1,1867.5143861460956,3970,311.25
2104,187,1699.14,8,1867.5143861460956,3970,6459.37
2105,257,210.47,1,1867.5143861460956,3970,578.46
2106,257,705.16,2,1867.5143861460956,3970,330.27000000000004
2107,186,810.92,2,1867.5143861460956,3970,541.9
2108,185,1088.6,4,1867.5143861460956,3970,1228.31
2109,224,367.19,2,1867.5143861460956,3970,145.89000000000001
2110,201,529.85,3,1867.5143861460956,3970,338.35
2111,319,617.97,1,1867.5143861460956,3970,1459.54
2112,292,530.13,2,1867.5143861460956,3970,1297.64
2113,190,848.71,3,1867.5143861460956,3970,0.0
2114,315,582.61,2,1867.5143861460956,3970,0.0
2115,213,636.65,3,1867.5143861460956,3970,0.0
2116,211,643.8,2,1867.5143861460956,3970,358.49
2117,241,261.41,1,1867.5143861460956,3970,551.33
2118,197,2516.47,5,1867.5143861460956,3970,3474.14
2119,322,181.39,1,1867.5143861460956,3970,0.0
2120,263,455.38,2,1867.5143861460956,3970,1446.33
2121,205,109.0,2,1867.5143861460956,3970,283.13
2122,311,480.39,2,1867.5143861460956,3970,401.20000000000005
2123,200,91.8,1,1867.5143861460956,3970,0.0
2124,259,312.88,1,1867.5143861460956,3970,989.63
2125,310,485.5,1,1867.5143861460956,3970,0.0
2126,205,301.63,1,1867.5143861460956,3970,1055.93
2127,210,220.75,1,1867.5143861460956,3970,309.75
2128,299,341.23,1,1867.5143861460956,3970,229.53
2129,205,1323.44,3,1867.5143861460956,3970,4392.7
2130,239,139.85,2,1867.5143861460956,3970,0.0
2131,226,1080.21,3,1867.5143861460956,3970,1056.03
2132,185,5323.23,10,1867.5143861460956,3970,4051.63
2133,198,614.34,2,1867.5143861460956,3970,0.0
2134,254,253.88,1,1867.5143861460956,3970,0.0
2135,213,628.09,2,1867.5143861460956,3970,0.0
2136,254,421.45000000000005,1,1867.5143861460956,3970,0.0
2137,276,1290.81,1,1867.5143861460956,3970,118.15
2138,228,2230.44,6,1867.5143861460956,3970,2062.15
2139,281,257.77,1,1867.5143861460956,3970,926.83
2140,298,517.12,1,1867.5143861460956,3970,1093.5
2141,183,662.33,4,1867.5143861460956,3970,0.0
2142,234,111.72000000000001,1,1867.5143861460956,3970,297.53
2143,325,76.74000000000001,1,1867.5143861460956,3970,0.0
2144,229,183.9,1,1867.5143861460956,3970,209.49
2145,194,3687.03,3,1867.5143861460956,3970,3806.7400000000002
2146,200,1482.31,3,1867.5143861460956,3970,656.6899999999999
2147,180,609.55,5,1867.5143861460956,3970,1510.31
2148,192,644.08,2,1867.5143861460956,3970,0.0
2149,374,219.82,1,1867.5143861460956,3970,246.01999999999998
2150,312,317.31,2,1867.5143861460956,3970,119.84
2151,201,357.0,1,1867.5143861460956,3970,595.23
2152,200,244.61,2,1867.5143861460956,3970,40.8
2153,212,879.72,5,1867.5143861460956,3970,367.4
2154,190,236.56,2,1867.5143861460956,3970,0.0
2155,182,562.13,3,1867.5143861460956,3970,340.15
2156,191,103.95,1,1867.5143861460956,3970,0.0
2157,212,192.64,1,1867.5143861460956,3970,314.92
2158,365,204.26,1,1867.5143861460956,3970,0.0
2159,235,859.65,6,1867.5143861460956,3970,1072.07
2160,211,347.56,2,1867.5143861460956,3970,521.47
2161,358,252.59,1,1867.5143861460956,3970,0.0
2162,271,255.25,2,1867.5143861460956,3970,0.0
2163,292,725.84,2,1867.5143861460956,3970,1179.09
2164,287,310.46999999999997,2,1867.5143861460956,3970,0.0
2165,205,299.75,1,1867.5143861460956,3970,621.75
2166,268,1466.31,1,1867.5143861460956,3970,0.0
2167,207,1336.77,6,1867.5143861460956,3970,807.7
2168,236,163.41,1,1867.5143861460956,3970,113.47
2169,208,611.08,1,1867.5143861460956,3970,0.0
2170,201,2287.46,5,1867.5143861460956,3970,3843.29
2171,296,127.2,2,1867.5143861460956,3970,1138.43
2172,207,121.48,1,1867.5143861460956,3970,157.29
2173,274,1562.86,3,1867.5143861460956,3970,1055.16
2174,194,681.26,2,1867.5143861460956,3970,478.8
2175,220,1807.59,2,1867.5143861460956,3970,2499.21
2176,257,327.09,2,1867.5143861460956,3970,121.91
2177,241,1957.22,3,1867.5143861460956,3970,1420.56
2178,247,33.0,1,1867.5143861460956,3970,0.0
2179,260,241.38,1,1867.5143861460956,3970,241.38
2180,245,101.36,1,1867.5143861460956,3970,0.0
2181,180,2180.73,8,1867.5143861460956,3970,2021.93
2182,197,849.0400000000001,3,1867.5143861460956,3970,373.0
2183,197,525.33,3,1867.5143861460956,3970,23.400000000000002
2184,214,230.25,2,1867.5143861460956,3970,203.5
2185,285,640.57,2,1867.5143861460956,3970,1965.24
2186,364,252.04,1,1867.5143861460956,3970,379.13
2187,180,2683.61,6,1867.5143861460956,3970,1313.19
2188,190,601.64,2,1867.5143861460956,3970,189.1
2189,192,755.83,2,1867.5143861460956,3970,780.55
2190,369,207.85,2,1867.5143861460956,3970,0.0
2191,262,71.4,1,1867.5143861460956,3970,0.0
2192,200,89.25,1,1867.5143861460956,3970,276.25
2193,222,360.3,3,1867.5143861460956,3970,135.7
2194,302,424.55,2,1867.5143861460956,3970,0.0
2195,186,3948.52,4,1867.5143861460956,3970,2324.93
2196,204,2986.12,6,1867.5143861460956,3970,2472.92
2197,198,2843.05,8,1867.5143861460956,3970,172.5
2198,242,646.1,3,1867.5143861460956,3970,264.75
2199,302,114.88,1,1867.5143861460956,3970,3747.31
2200,212,719.8,1,1867.5143861460956,3970,1231.15
2201,260,577.24,1,1867.5143861460956,3970,2073.9900000000002
2202,218,433.96000000000004,3,1867.5143861460956,3970,643.86
2203,214,144.35999999999999,1,1867.5143861460956,3970,685.8
2204,224,453.75,1,1867.5143861460956,3970,288.61
2205,280,180.81,1,1867.5143861460956,3970,673.73
2206,187,242.06,1,1867.5143861460956,3970,0.0
2207,283,400.8,2,1867.5143861460956,3970,0.0
2208,361,384.16,1,1867.5143861460956,3970,0.0
2209,212,552.4,1,1867.5143861460956,3970,0.0
2210,372,277.5,1,1867.5143861460956,3970,5138.849999999999
2211,213,962.6,3,1867.5143861460956,3970,405.0
2212,261,580.37,2,1867.5143861460956,3970,2159.22
2213,282,316.86,1,1867.5143861460956,3970,618.76
2214,219,561.9300000000001,2,1867.5143861460956,3970,620.29
2215,333,142.35,1,1867.5143861460956,3970,657.83
2216,277,848.7,1,1867.5143861460956,3970,304.17
2217,289,244.25,2,1867.5143861460956,3970,192.57
2218,217,1593.83,3,1867.5143861460956,3970,0.0
2219,275,601.0,2,1867.5143861460956,3970,820.3
2220,186,1975.0,2,1867.5143861460956,3970,418.5
2221,183,3004.6,8,1867.5143861460956,3970,0.0
2222,227,180.06,2,1867.5143861460956,3970,0.0
2223,240,1954.99,1,1867.5143861460956,3970,0.0
2224,186,13.52,1,1867.5143861460956,3970,0.0
2225,236,220.41,2,1867.5143861460956,3970,384.3
2226,206,587.5,2,1867.5143861460956,3970,293.87
2227,206,3207.98,4,1867.5143861460956,3970,7805.84
2228,256,359.44,1,1867.5143861460956,3970,904.61
2229,246,765.93,2,1867.5143861460956,3970,422.4
2230,242,440.23,2,1867.5143861460956,3970,706.1
2231,228,1601.31,3,1867.5143861460956,3970,2686.19
2232,285,510.46999999999997,2,1867.5143861460956,3970,952.48
2233,222,284.7,2,1867.5143861460956,3970,182.55
2234,374,128.60000000000002,1,1867.5143861460956,3970,0.0
2235,232,294.74,1,1867.5143861460956,3970,0.0
2236,276,936.03,2,1867.5143861460956,3970,1571.46
2237,227,1096.74,3,1867.5143861460956,3970,1080.65
2238,273,194.7,2,1867.5143861460956,3970,0.0
2239,362,228.34,1,1867.5143861460956,3970,0.0
2240,360,454.54,3,1867.5143861460956,3970,0.0
2241,183,1198.68,7,1867.5143861460956,3970,3410.26
2242,218,1250.83,2,1867.5143861460956,3970,1833.75
2243,186,688.87,2,1867.5143861460956,3970,683.3000000000001
2244,261,282.05,1,1867.5143861460956,3970,0.0
2245,198,203.05,1,1867.5143861460956,3970,0.0
2246,268,763.18,4,1867.5143861460956,3970,644.43
2247,274,191.75,2,1867.5143861460956,3970,209.92
2248,214,306.0,1,1867.5143861460956,3970,0.0
2249,201,277.54,2,1867.5143861460956,3970,396.69
2250,261,1785.38,3,1867.5143861460956,3970,942.8
2251,232,1247.83,3,1867.5143861460956,3970,1396.18
2252,194,2314.06,10,1867.5143861460956,3970,4010.7000000000003
2253,373,221.53,1,1867.5143861460956,3970,0.0
2254,182,1160.18,4,1867.5143861460956,3970,2823.16
2255,212,1069.32,2,1867.5143861460956,3970,2747.86
2256,228,235.88,1,1867.5143861460956,3970,0.0
2257,267,629.9300000000001,2,1867.5143861460956,3970,618.16
2258,191,635.9,1,1867.5143861460956,3970,2101.15
2259,186,168.4,1,1867.5143861460956,3970,716.92
2260,358,424.3,1,1867.5143861460956,3970,0.0
2261,190,3271.77,2,1867.5143861460956,3970,1988.22
2262,299,174.95,1,1867.5143861460956,3970,0.0
2263,246,197.1,1,1867.5143861460956,3970,150.3
2264,210,2322.59,6,1867.5143861460956,3970,0.0
2265,184,1923.99,4,1867.5143861460956,3970,0.0
2266,284,389.78,1,1867.5143861460956,3970,0.0
2267,208,217.36,1,1867.5143861460956,3970,414.51
2268,371,137.95,1,1867.5143861460956,3970,1017.0800000000002
2269,186,8079.85,4,1867.5143861460956,3970,1650.24
2270,215,173.7,1,1867.5143861460956,3970,640.73
2271,298,231.68,1,1867.5143861460956,3970,0.0
2272,215,661.47,3,1867.5143861460956,3970,472.15999999999997
2273,234,3569.76,4,1867.5143861460956,3970,467.01
2274,227,3717.86,5,1867.5143861460956,3970,5198.13
2275,320,406.44,2,1867.5143861460956,3970,347.89
2276,320,225.5,1,1867.5143861460956,3970,479.25
2277,294,897.0300000000001,1,1867.5143861460956,3970,2223.88
2278,182,2853.89,5,1867.5143861460956,3970,2256.57
2279,189,1020.91,4,1867.5143861460956,3970,464.45000000000005
2280,201,795.65,4,1867.5143861460956,3970,580.0
2281,371,231.90000000000003,1,1867.5143861460956,3970,0.0
2282,200,481.16,4,1867.5143861460956,3970,159.6
2283,180,3639.62,13,1867.5143861460956,3970,1193.28
2284,183,713.03,2,1867.5143861460956,3970,0.0
2285,281,261.3,1,1867.5143861460956,3970,299.41
2286,229,2281.94,5,1867.5143861460956,3970,4409.1900000000005
2287,311,141.24,1,1867.5143861460956,3970,265.44
2288,192,1208.93,4,1867.5143861460956,3970,426.71
2289,214,320.95,1,1867.5143861460956,3970,0.0
2290,297,159.68,1,1867.5143861460956,3970,0.0
2291,362,336.82,1,1867.5143861460956,3970,301.99
2292,313,286.34,1,1867.5143861460956,3970,309.84999999999997
2293,367,436.71,1,1867.5143861460956,3970,0.0
2294,198,193.17000000000002,1,1867.5143861460956,3970,602.3
2295,183,1067.39,5,1867.5143861460956,3970,393.56
2296,231,69.93,1,1867.5143861460956,3970,155.52
2297,354,178.5,1,1867.5143861460956,3970,142.8
2298,205,198.41000000000003,2,1867.5143861460956,3970,0.0
2299,227,229.46,3,1867.5143861460956,3970,0.0
2300,220,1318.92,4,1867.5143861460956,3970,799.78
2301,196,573.23,3,1867.5143861460956,3970,0.0
2302,185,953.42,3,1867.5143861460956,3970,344.88
2303,182,1258.63,4,1867.5143861460956,3970,1482.29
2304,373,45.0,1,1867.5143861460956,3970,565.74
2305,291,562.98,1,1867.5143861460956,3970,0.0
2306,218,145.12,1,1867.5143861460956,3970,0.0
2307,288,165.06,2,1867.5143861460956,3970,191.65
2308,185,662.79,2,1867.5143861460956,3970,236.62
2309,183,299.33,1,1867.5143861460956,3970,3640.8
2310,200,274.95,1,1867.5143861460956,3970,340.32
2311,288,303.21999999999997,1,1867.5143861460956,3970,0.0
2312,285,611.6,3,1867.5143861460956,3970,0.0
2313,285,1263.0,4,1867.5143861460956,3970,466.43
2314,276,1337.95,4,1867.5143861460956,3970,1063.1200000000001
2315,190,65.05,1,1867.5143861460956,3970,0.0
2316,255,104.5,1,1867.5143861460956,3970,0.0
2317,253,673.09,3,1867.5143861460956,3970,1558.87
2318,275,634.9399999999999,4,1867.5143861460956,3970,648.56
2319,227,643.39,3,1867.5143861460956,3970,0.0
2320,225,665.61,4,1867.5143861460956,3970,585.25
2321,217,131.15,1,1867.5143861460956,3970,0.0
2322,301,425.63,1,1867.5143861460956,3970,81.0
2323,186,517.1,3,1867.5143861460956,3970,565.61
2324,207,479.17,3,1867.5143861460956,3970,791.98
2325,199,6286.54,10,1867.5143861460956,3970,0.0
2326,180,2621.92,10,1867.5143861460956,3970,1400.8
2327,360,179.36,1,1867.5143861460956,3970,190.62
2328,189,117.33,1,1867.5143861460956,3970,1237.49
2329,220,716.53,4,1867.5143861460956,3970,296.6
2330,185,2059.4,8,1867.5143861460956,3970,1979.05
2331,232,130.6,1,1867.5143861460956,3970,0.0
2332,191,1979.44,8,1867.5143861460956,3970,764.7
2333,218,1016.9399999999999,2,1867.5143861460956,3970,737.3
2334,182,7740.2300000000005,25,1867.5143861460956,3970,4472.78
2335,369,260.65,1,1867.5143861460956,3970,610.49
2336,325,200.18,1,1867.5143861460956,3970,0.0
2337,182,38.92,2,1867.5143861460956,3970,0.0
2338,360,306.40000000000003,1,1867.5143861460956,3970,222.75
2339,236,153.63,2,1867.5143861460956,3970,105.3
2340,301,283.85,1,1867.5143861460956,3970,133.45000000000002
2341,291,309.87,1,1867.5143861460956,3970,976.1
2342,205,454.2,4,1867.5143861460956,3970,1050.06
2343,276,116.67999999999999,1,1867.5143861460956,3970,90.41
2344,207,827.4499999999999,5,1867.5143861460956,3970,142.79999999999998
2345,368,389.62,1,1867.5143861460956,3970,214.78
2346,372,210.39,1,1867.5143861460956,3970,0.0
2347,201,25.2,1,1867.5143861460956,3970,0.0
2348,211,342.0,3,1867.5143861460956,3970,455.84999999999997
2349,184,356.4,1,1867.5143861460956,3970,279.85
2350,264,428.34,2,1867.5143861460956,3970,0.0
2351,192,1252.85,9,1867.5143861460956,3970,1795.0
2352,245,512.54,3,1867.5143861460956,3970,622.44
2353,190,469.88,4,1867.5143861460956,3970,506.32
2354,215,141.35000000000002,1,1867.5143861460956,3970,130.39999999999998
2355,200,674.54,4,1867.5143861460956,3970,1224.58
2356,305,467.78999999999996,2,1867.5143861460956,3970,0.0
2357,366,338.13,1,1867.5143861460956,3970,0.0
2358,277,122.02000000000001,1,1867.5143861460956,3970,337.12
2359,260,132.8,1,1867.5143861460956,3970,0.0
2360,284,2135.46,1,1867.5143861460956,3970,0.0
2361,219,2000.26,5,1867.5143861460956,3970,1999.63
2362,309,220.09,1,1867.5143861460956,3970,27.75
2363,196,1242.49,2,1867.5143861460956,3970,939.22
2364,200,1095.09,5,1867.5143861460956,3970,1281.42
2365,361,164.28,1,1867.5143861460956,3970,0.0
2366,305,29.1,1,1867.5143861460956,3970,0.0
2367,323,323.66,1,1867.5143861460956,3970,1371.49
2368,191,496.31,2,1867.5143861460956,3970,544.01
2369,372,114.55,1,1867.5143861460956,3970,808.04
2370,218,399.21999999999997,3,1867.5143861460956,3970,245.3
2371,219,509.34,5,1867.5143861460956,3970,802.3
2372,277,101.89999999999999,1,1867.5143861460956,3970,410.87
2373,198,4.25,1,1867.5143861460956,3970,148.1
2374,309,104.7,1,1867.5143861460956,3970,0.0
2375,367,481.32,3,1867.5143861460956,3970,0.0
2376,180,59.900000000000006,2,1867.5143861460956,3970,0.0
2377,215,671.67,4,1867.5143861460956,3970,166.6
2378,320,154.77,1,1867.5143861460956,3970,353.23
2379,200,552.27,2,1867.5143861460956,3970,4946.37
2380,207,3134.2400000000002,3,1867.5143861460956,3970,6917.29
2381,297,626.14,2,1867.5143861460956,3970,601.4
2382,201,764.05,3,1867.5143861460956,3970,302.25
2383,364,307.54,1,1867.5143861460956,3970,0.0
2384,219,544.28,3,1867.5143861460956,3970,522.66
2385,184,1243.92,4,1867.5143861460956,3970,1402.52
2386,227,716.97,2,1867.5143861460956,3970,599.92
2387,267,136.10000000000002,1,1867.5143861460956,3970,605.4
2388,183,456.511,2,1867.5143861460956,3970,163.46
2389,180,842.28,6,1867.5143861460956,3970,558.8
2390,332,36.25,1,1867.5143861460956,3970,0.0
2391,260,342.0,1,1867.5143861460956,3970,1160.0
2392,190,768.25,4,1867.5143861460956,3970,0.0
2393,289,117.22,1,1867.5143861460956,3970,382.98
2394,284,156.6,1,1867.5143861460956,3970,0.0
2395,312,392.44,2,1867.5143861460956,3970,0.0
2396,246,522.87,4,1867.5143861460956,3970,188.94
2397,196,3638.16,8,1867.5143861460956,3970,3951.08
2398,214,940.95,3,1867.5143861460956,3970,2482.47
2399,360,205.32,1,1867.5143861460956,3970,708.15
2400,259,238.66,3,1867.5143861460956,3970,0.0
2401,204,1815.26,13,1867.5143861460956,3970,1219.62
2402,285,163.7,1,1867.5143861460956,3970,356.88
2403,180,6522.4800000000005,34,1867.5143861460956,3970,7696.01
2404,184,8141.139999999999,1,1867.5143861460956,3970,11585.619999999999
2405,205,221.4,2,1867.5143861460956,3970,615.48
2406,183,613.37,4,1867.5143861460956,3970,818.64
2407,196,3350.64,6,1867.5143861460956,3970,22040.36
2408,217,2547.09,3,1867.5143861460956,3970,0.0
2409,186,484.19,4,1867.5143861460956,3970,1978.1399999999999
2410,238,6776.11,4,3323.211875,16,9098.19
2411,199,1408.97,8,1867.5143861460956,3970,1295.66
2412,200,3260.02,5,1867.5143861460956,3970,3761.64
2413,372,344.40000000000003,1,1867.5143861460956,3970,302.04
2414,186,1847.31,6,1867.5143861460956,3970,1312.15
2415,205,219.84,1,1867.5143861460956,3970,340.29999999999995
2416,210,778.72,2,1867.5143861460956,3970,692.8
2417,186,5589.98,6,1867.5143861460956,3970,4815.05
2418,184,164.18,1,1867.5143861460956,3970,0.0
2419,256,380.17,2,1867.5143861460956,3970,1893.78
2420,371,130.8,1,1867.5143861460956,3970,928.61
2421,246,1221.05,3,1867.5143861460956,3970,1819.46
2422,213,7305.86,6,1867.5143861460956,3970,7257.05
2423,211,474.45,3,1867.5143861460956,3970,911.18
2424,229,216.0,2,1867.5143861460956,3970,101.76
2425,189,524.58,2,1867.5143861460956,3970,509.74
2426,291,325.74,1,1867.5143861460956,3970,0.0
2427,185,137.16,1,1867.5143861460956,3970,0.0
2428,368,293.35,1,1867.5143861460956,3970,0.0
2429,207,1160.15,3,1867.5143861460956,3970,1211.59
2430,199,12387.35,40,1867.5143861460956,3970,2169.62
2431,185,1318.12,4,1867.5143861460956,3970,1112.17
2432,213,526.7,3,1867.5143861460956,3970,503.71
2433,182,2549.6,5,1867.5143861460956,3970,1697.51
2434,190,1008.07,6,1867.5143861460956,3970,597.77
2435,196,661.5,2,1867.5143861460956,3970,0.0
2436,255,326.29,1,1867.5143861460956,3970,384.69
2437,204,1905.0,5,1867.5143861460956,3970,637.79
2438,218,1901.48,6,1867.5143861460956,3970,1278.8
2439,264,224.81,1,1867.5143861460956,3970,0.0
2440,235,1047.0,1,1867.5143861460956,3970,0.0
2441,373,260.36,1,1867.5143861460956,3970,229.5
2442,248,1144.3,2,1867.5143861460956,3970,0.0
2443,269,706.2,1,1867.5143861460956,3970,566.6
2444,268,389.26000000000005,1,1867.5143861460956,3970,0.0
2445,214,252.84,1,1867.5143861460956,3970,525.35
2446,212,209.57,2,1867.5143861460956,3970,0.0
2447,364,160.55,1,1867.5143861460956,3970,0.0
2448,277,336.5,1,1867.5143861460956,3970,0.0
2449,205,353.14,1,1867.5143861460956,3970,305.04
2450,183,714.8000000000001,2,1867.5143861460956,3970,1707.4
2451,199,1141.84,3,1867.5143861460956,3970,0.0
2452,246,204.60000000000002,1,1867.5143861460956,3970,82.65
2453,197,718.51,1,1867.5143861460956,3970,0.0
2454,212,1963.69,4,1867.5143861460956,3970,4604.4
2455,186,1289.64,3,1867.5143861460956,3970,0.0
2456,212,2406.51,4,3583.9175,4,1785.4099999999999
2457,184,42099.84,13,1867.5143861460956,3970,42441.33
2458,186,1539.79,5,1867.5143861460956,3970,1003.0400000000001
2459,305,334.18,1,1867.5143861460956,3970,0.0
2460,186,163.42,1,1867.5143861460956,3970,815.02
2461,257,153.55,1,1867.5143861460956,3970,175.87
2462,222,1963.48,6,1867.5143861460956,3970,1301.97
2463,184,1674.25,5,1867.5143861460956,3970,1295.8899999999999
2464,246,1240.25,2,1867.5143861460956,3970,0.0
2465,218,455.87,2,1867.5143861460956,3970,300.64
2466,254,560.14,1,1867.5143861460956,3970,409.98
2467,180,1151.53,3,1867.5143861460956,3970,293.94
2468,318,34.78,1,1867.5143861460956,3970,253.55
2469,253,1226.57,4,1867.5143861460956,3970,0.0
2470,213,376.5,2,1867.5143861460956,3970,635.2
2471,277,170.95,2,1867.5143861460956,3970,0.0
2472,185,120.05,1,1867.5143861460956,3970,0.0
2473,213,339.8,1,1867.5143861460956,3970,462.78000000000003
2474,301,404.55,1,1867.5143861460956,3970,323.3
2475,214,1468.25,4,1867.5143861460956,3970,812.23
2476,184,1250.71,5,1867.5143861460956,3970,904.17
2477,246,816.0,1,1867.5143861460956,3970,1454.0
2478,222,156.65,1,1867.5143861460956,3970,417.83
2479,368,34.0,1,1867.5143861460956,3970,0.0
2480,205,383.6,2,1867.5143861460956,3970,657.25
2481,369,192.26999999999998,1,1867.5143861460956,3970,362.45
2482,214,392.38,2,1867.5143861460956,3970,0.0
2483,222,131.83,1,1867.5143861460956,3970,0.0
2484,269,382.79,1,1867.5143861460956,3970,0.0
2485,228,101.46,2,1867.5143861460956,3970,394.8
2486,303,171.7,1,1867.5143861460956,3970,0.0
2487,211,2460.52,11,1867.5143861460956,3970,2973.61
2488,281,348.75,2,1867.5143861460956,3970,0.0
2489,214,304.38,1,1867.5143861460956,3970,0.0
2490,183,4323.02,15,1867.5143861460956,3970,3389.69
2491,208,453.84,2,1867.5143861460956,3970,821.59
2492,196,135.95,1,1867.5143861460956,3970,0.0
2493,235,984.25,2,1867.5143861460956,3970,3082.87
2494,255,167.4,1,1867.5143861460956,3970,0.0
2495,264,181.66,1,1867.5143861460956,3970,0.0
2496,186,1004.93,2,1867.5143861460956,3970,694.4200000000001
2497,187,3875.2,5,1867.5143861460956,3970,7770.5
2498,327,144.1,1,1867.5143861460956,3970,406.6
2499,374,148.3,1,1867.5143861460956,3970,0.0
2500,284,2557.15,4,1867.5143861460956,3970,1611.31
2501,240,611.7,1,1867.5143861460956,3970,893.0
2502,201,999.61,4,1867.5143861460956,3970,1093.1299999999999
2503,185,491.92,2,1867.5143861460956,3970,947.8
2504,186,1106.56,5,1867.5143861460956,3970,1241.6
2505,253,1398.76,3,1867.5143861460956,3970,0.0
2506,317,157.08,1,1867.5143861460956,3970,479.49
2507,226,160.75,1,1867.5143861460956,3970,0.0
2508,373,87.30000000000001,1,1867.5143861460956,3970,0.0
2509,243,164.92,1,1867.5143861460956,3970,140.19
2510,217,503.54,3,1867.5143861460956,3970,278.58
2511,291,1417.69,4,1867.5143861460956,3970,111.80000000000001
